epoch,accuracy,loss,val_accuracy,val_loss
0,0.7450140118598938,0.5245329141616821,0.6515061855316162,0.8261879086494446
1,0.8179938197135925,0.3926011025905609,0.6515061855316162,1.2029526233673096
2,0.8296646475791931,0.35206589102745056,0.6692262291908264,0.9788253307342529
3,0.8410400152206421,0.32931435108184814,0.7076196074485779,0.4920075237751007
4,0.8473924994468689,0.3153628408908844,0.7507383227348328,0.36927783489227295
5,0.8535972833633423,0.29514503479003906,0.8481984734535217,0.3010343015193939
6,0.8614270687103271,0.2855122983455658,0.8765504956245422,0.26922807097435
7,0.8652681112289429,0.27225151658058167,0.8617838025093079,0.2769820988178253
8,0.8685182332992554,0.2666928172111511,0.8765504956245422,0.28495171666145325
9,0.8714728951454163,0.25626081228256226,0.8747785091400146,0.27295535802841187
10,0.8756093978881836,0.2535702884197235,0.8842291831970215,0.2650441527366638
11,0.8813709616661072,0.2421775460243225,0.8617838025093079,0.2773408591747284
12,0.8815186619758606,0.2375655323266983,0.8877731561660767,0.2587840259075165
13,0.8838824033737183,0.23141998052597046,0.8682811856269836,0.28454676270484924
14,0.888757586479187,0.23197945952415466,0.8517424464225769,0.2990952730178833
15,0.8883143663406372,0.22572113573551178,0.885410487651825,0.2659749388694763
16,0.8869847655296326,0.2275143414735794,0.8712344765663147,0.25436756014823914
17,0.8959964513778687,0.21389761567115784,0.8552864789962769,0.3036830425262451
18,0.894223690032959,0.21544088423252106,0.8812758326530457,0.2667081952095032
19,0.8986556529998779,0.21313753724098206,0.8818665146827698,0.2589899003505707
20,0.8979169726371765,0.2121467888355255,0.885410487651825,0.27236422896385193
21,0.9039739966392517,0.2071342170238495,0.8582398295402527,0.29911836981773376
22,0.9019057750701904,0.2033197283744812,0.8830478191375732,0.25578296184539795
23,0.9039739966392517,0.20546872913837433,0.8860011696815491,0.284487247467041
24,0.9035307765007019,0.21057400107383728,0.8665091395378113,0.2769600450992584
25,0.9112128615379333,0.19146442413330078,0.889545202255249,0.24863755702972412
26,0.9104742407798767,0.19096846878528595,0.885410487651825,0.2552627623081207
27,0.9053035974502563,0.1927681267261505,0.8777318596839905,0.33822664618492126
28,0.9123947620391846,0.1895471215248108,0.8676905035972595,0.2914775609970093
29,0.9063377380371094,0.19753466546535492,0.8907265067100525,0.27560433745384216
30,0.9152016639709473,0.1825411170721054,0.8582398295402527,0.32184383273124695
31,0.9152016639709473,0.1833631843328476,0.8924985527992249,0.25498542189598083
32,0.9150539040565491,0.18050633370876312,0.8724158406257629,0.27737799286842346
33,0.9191904067993164,0.17693452537059784,0.8871825337409973,0.2962028980255127
34,0.9168267250061035,0.17696057260036469,0.8600118160247803,0.2981770634651184
35,0.9156448245048523,0.17937682569026947,0.8848198652267456,0.26378190517425537
